,method,device1,device2,device3,device4,curvature,$W$,$H$,$L$,$A{_3}$,$A{_1}$,$W$$/$$H$,$A{_2}$$/$$A{_1}$,${\rho}_\mathrm{d}$,${\rho}_\mathrm{c}$,$\mu_\mathrm{d}$,$\mu_\mathrm{c}$,$\gamma$,$\mu_\mathrm{d}$$/$$\mu_\mathrm{c}$,$Q_\mathrm{d}$,$Q_\mathrm{c}$,$u_\mathrm{d}$,$u_\mathrm{c}$,$Q_\mathrm{d}$$/$$Q_\mathrm{c}$,$u_\mathrm{d}$$/$$u_\mathrm{c}$,$\mu_\mathrm{c}$$u_\mathrm{c}$,$d_\mathrm{av}$$/$$d_\mathrm{e}$
85,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,50.0,800.0,0.0414466,0.074852124,0.0625,0.553713078,0.133423911,0.6773686670125958
86,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,50.0,1000.0,0.0414466,0.093565156,0.05,0.442970458,0.166779891,0.6285678812415655
87,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,50.0,1200.0,0.0414466,0.112278187,0.041666667,0.369142049,0.200135868,0.5922838260440819
88,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,50.0,1600.0,0.0414466,0.149704249,0.03125,0.276856537,0.266847824,0.5333071375531631
89,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,100.0,800.0,0.082893199,0.074852124,0.125,1.107426143,0.133423911,0.7802652668753357
90,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,100.0,1000.0,0.082893199,0.093565156,0.1,0.885940905,0.166779891,0.745758503854179
91,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,100.0,1200.0,0.082893199,0.112278187,0.083333333,0.738284089,0.200135868,0.6641404841282714
92,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,1.7825,4.79,0.275175316,100.0,1600.0,0.082893199,0.149704249,0.0625,0.553713068,0.266847824,0.6158012701179746
93,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,25.0,200.0,0.0207233,0.018713031,0.125,1.107426157,0.042828514,0.8758673410690084
94,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,25.0,400.0,0.0207233,0.037426062,0.0625,0.553713078,0.085657028,0.7070449948143309
95,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,25.0,600.0,0.0207233,0.056139093,0.041666667,0.369142052,0.128485542,0.6492197533675793
96,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,25.0,800.0,0.0207233,0.074852124,0.03125,0.276856539,0.171314056,0.5759994813065745
97,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,25.0,1000.0,0.0207233,0.093565156,0.025,0.221485229,0.214142573,0.5349585784975259
98,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,25.0,1200.0,0.0207233,0.112278187,0.020833333,0.184571024,0.256971087,0.5030513955885114
99,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,25.0,1600.0,0.0207233,0.149704249,0.015625,0.138428269,0.342628115,0.45163122398315964
100,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,50.0,400.0,0.0414466,0.037426062,0.125,1.107426157,0.085657028,0.8191015147109294
101,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,50.0,600.0,0.0414466,0.056139093,0.083333333,0.738284104,0.128485542,0.7346568158376915
102,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,50.0,800.0,0.0414466,0.074852124,0.0625,0.553713078,0.171314056,0.6469313991642124
103,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,50.0,1000.0,0.0414466,0.093565156,0.05,0.442970458,0.214142573,0.6000307481131286
104,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,50.0,1200.0,0.0414466,0.112278187,0.041666667,0.369142049,0.256971087,0.5482133258984515
105,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,50.0,1600.0,0.0414466,0.149704249,0.03125,0.276856537,0.342628115,0.50167387180528
106,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,100.0,800.0,0.082893199,0.074852124,0.125,1.107426143,0.171314056,0.7371446443069823
107,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,100.0,1000.0,0.082893199,0.093565156,0.1,0.885940905,0.214142573,0.7192780179700564
108,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,100.0,1200.0,0.082893199,0.112278187,0.083333333,0.738284089,0.256971087,0.6511895180935567
109,1.0,0.0,0.0,1.0,0.0,0.0,0.608988,0.2925,0.608988,0.020106193,0.17812899,2.082010256,1.0,695.35,995.9485121,0.4905,2.2887,4.93,0.214313803,100.0,1600.0,0.082893199,0.149704249,0.0625,0.553713068,0.342628115,0.5595570324004868
110,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,300.0,0.017634897,0.016666667,0.1,1.058093799,0.027966667,1.0070718661666667
111,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,450.0,0.017634897,0.025,0.066666667,0.70539588,0.04195,0.9309633025
112,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,650.0,0.017634897,0.036111111,0.046153846,0.488350995,0.060594444,0.8666284403333334
113,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,900.0,0.017634897,0.05,0.033333333,0.35269794,0.0839,0.812385321
114,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,1200.0,0.017634897,0.066666667,0.025,0.264523454,0.111866667,0.7551987776666667
115,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,1550.0,0.017634897,0.086111111,0.019354839,0.204792353,0.144494444,0.7249235473333333
116,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,2000.0,0.017634897,0.111111111,0.015,0.158714073,0.186444444,0.6639525988333335
117,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,2500.0,0.017634897,0.138888889,0.012,0.126971258,0.233055556,0.624426605
118,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,300.0,0.029391494,0.016666667,0.166666667,1.763489605,0.027966667,1.0394495411666667
119,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,450.0,0.029391494,0.025,0.111111111,1.17565976,0.04195,0.986467889
120,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,600.0,0.029391494,0.033333333,0.083333333,0.881744829,0.055933333,0.9267584095000001
121,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,900.0,0.029391494,0.05,0.055555556,0.58782988,0.0839,0.8611620801666667
122,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,1200.0,0.029391494,0.066666667,0.041666667,0.440872408,0.111866667,0.8014525988333333
123,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,1550.0,0.029391494,0.086111111,0.032258065,0.341320576,0.144494444,0.7509938846666667
124,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,2000.0,0.029391494,0.111111111,0.025,0.264523446,0.186444444,0.700114679
125,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,2500.0,0.029391494,0.138888889,0.02,0.211618757,0.233055556,0.6542813456666666
126,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,200.0,0.017634897,0.011111111,0.15,1.587140746,0.0355,1.0125382263333333
127,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,300.0,0.017634897,0.016666667,0.1,1.058093799,0.053250001,0.9503058106666668
128,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,450.0,0.017634897,0.025,0.066666667,0.70539588,0.079875,0.8590596336666667
129,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,650.0,0.017634897,0.036111111,0.046153846,0.488350995,0.115375,0.8090214073333334
130,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,900.0,0.017634897,0.05,0.033333333,0.35269794,0.15975,0.7438455658333334
131,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,1200.0,0.017634897,0.066666667,0.025,0.264523454,0.213000001,0.6849770638333333
132,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,1550.0,0.017634897,0.086111111,0.019354839,0.204792353,0.275125,0.6387232408333334
133,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,2000.0,0.017634897,0.111111111,0.015,0.158714073,0.355,0.5895259938333334
134,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,2500.0,0.017634897,0.138888889,0.012,0.126971258,0.44375,0.5352828745
135,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,300.0,0.029391494,0.016666667,0.166666667,1.763489605,0.053250001,0.9772171255000001
136,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,450.0,0.029391494,0.025,0.111111111,1.17565976,0.079875,0.9166666666666667
137,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,650.0,0.029391494,0.036111111,0.076923077,0.813918298,0.115375,0.8384556583333334
138,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,900.0,0.029391494,0.05,0.055555556,0.58782988,0.15975,0.7909403663333334
139,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,1200.0,0.029391494,0.066666667,0.041666667,0.440872408,0.213000001,0.7358562695
140,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,1550.0,0.029391494,0.086111111,0.032258065,0.341320576,0.275125,0.6891819568333334
141,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,2000.0,0.029391494,0.111111111,0.025,0.264523446,0.355,0.6269495411666667
142,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,2500.0,0.029391494,0.138888889,0.02,0.211618757,0.44375,0.5756498476666667
143,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,200.0,0.017634897,0.011111111,0.15,1.587140746,0.056244444,0.9784785926666667
144,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,300.0,0.017634897,0.016666667,0.1,1.058093799,0.084366668,0.9036314980000001
145,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,450.0,0.017634897,0.025,0.066666667,0.70539588,0.12655,0.8254204896666668
146,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,650.0,0.017634897,0.036111111,0.046153846,0.488350995,0.182794444,0.7669724773333334
147,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,900.0,0.017634897,0.05,0.033333333,0.35269794,0.2531,0.7013761461666668
148,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,1200.0,0.017634897,0.066666667,0.025,0.264523454,0.337466668,0.6378822633333333
149,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,1550.0,0.017634897,0.086111111,0.019354839,0.204792353,0.435894444,0.5891055041666667
150,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,2000.0,0.017634897,0.111111111,0.015,0.158714073,0.562444444,0.5445336398333334
151,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,30.0,2500.0,0.017634897,0.138888889,0.012,0.126971258,0.703055556,0.5003822633333334
152,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,200.0,0.029391494,0.011111111,0.25,2.645234486,0.056244444,1.0323012223333334
153,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,300.0,0.029391494,0.016666667,0.166666667,1.763489605,0.084366668,0.9490443416666667
154,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,450.0,0.029391494,0.025,0.111111111,1.17565976,0.12655,0.8712538230000001
155,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,650.0,0.029391494,0.036111111,0.076923077,0.813918298,0.182794444,0.8094418951666668
156,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,900.0,0.029391494,0.05,0.055555556,0.58782988,0.2531,0.7505733950000001
157,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,1200.0,0.029391494,0.066666667,0.041666667,0.440872408,0.337466668,0.6803516811666667
158,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,1550.0,0.029391494,0.086111111,0.032258065,0.341320576,0.435894444,0.6378822633333333
159,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,2000.0,0.029391494,0.111111111,0.025,0.264523446,0.562444444,0.5853211008333333
160,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.6,0.028352874,0.3,1.2,1.0,997.044,808.0,0.8949,5.062,3.56,0.176787831,50.0,2500.0,0.029391494,0.138888889,0.02,0.211618757,0.703055556,0.5386467881666667
161,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,100.0,0.017634897,0.011904762,0.3,1.481331336,0.019976191,0.9679663601666668
162,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,200.0,0.017634897,0.023809524,0.15,0.740665668,0.039952381,0.8502293580000001
163,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,300.0,0.017634897,0.035714286,0.1,0.493777112,0.059928572,0.7959862386666667
164,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,450.0,0.017634897,0.053571429,0.066666667,0.329184741,0.089892858,0.724082568
165,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,650.0,0.017634897,0.077380952,0.046153846,0.227897132,0.129845237,0.6757263003333335
166,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,900.0,0.017634897,0.107142857,0.033333333,0.164592372,0.179785714,0.6269495411666667
167,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,1200.0,0.017634897,0.142857143,0.025,0.123444279,0.239714286,0.5743883786666667
168,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,30.0,1500.0,0.017634897,0.178571428,0.02,0.098755424,0.299642856,0.5365443416666668
169,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,100.0,0.029391494,0.011904762,0.5,2.468885476,0.019976191,1.0247324156666668
170,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,200.0,0.029391494,0.023809524,0.25,1.234442738,0.039952381,0.9057339445000001
171,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,300.0,0.029391494,0.035714286,0.166666667,0.822961825,0.059928572,0.8405581048333334
172,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,450.0,0.029391494,0.053571429,0.111111111,0.548641217,0.089892858,0.7783256873333334
173,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,650.0,0.029391494,0.077380952,0.076923077,0.37982854,0.129845237,0.7261850145000001
174,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,900.0,0.029391494,0.107142857,0.055555556,0.274320611,0.179785714,0.6547018353333334
175,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,1200.0,0.029391494,0.142857143,0.041666667,0.205740458,0.239714286,0.6059250761666667
176,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,760.0,0.8949,1.678,3.12,0.533313468,50.0,1500.0,0.029391494,0.178571428,0.033333333,0.164592367,0.299642856,0.5706039753333334
177,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,100.0,0.017634897,0.011904762,0.3,1.481331336,0.038035715,0.9233944958333333
178,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,200.0,0.017634897,0.023809524,0.15,0.740665668,0.076071429,0.8086009176666668
179,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,300.0,0.017634897,0.035714286,0.1,0.493777112,0.114107144,0.745107033
180,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,450.0,0.017634897,0.053571429,0.066666667,0.329184741,0.171160716,0.6891819568333334
181,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,650.0,0.017634897,0.077380952,0.046153846,0.227897132,0.247232142,0.6219036688333334
182,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,900.0,0.017634897,0.107142857,0.033333333,0.164592372,0.342321428,0.5609327221666668
183,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,1200.0,0.017634897,0.142857143,0.025,0.123444279,0.456428572,0.5092125390000001
184,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,30.0,1500.0,0.017634897,0.178571428,0.02,0.098755424,0.570535712,0.46842507616666673
185,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,100.0,0.029391494,0.011904762,0.5,2.468885476,0.038035715,0.9742736996666668
186,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,200.0,0.029391494,0.023809524,0.25,1.234442738,0.076071429,0.8594801215000001
187,1.0,0.0,0.0,1.0,0.0,0.0,0.6,0.5,0.28,0.028352874,0.3,1.2,0.466666667,997.044,780.0,0.8949,3.195,3.27,0.280093897,50.0,300.0,0.029391494,0.035714286,0.166666667,0.822961825,0.114107144,0.8027140678333334
